,Name,Link
347,Filip Jørgensen,https://fbref.com//en/players/0107757e/Filip-Jorgensen
348,Kiernan Dewsbury-Hall,https://fbref.com//en/players/5c74c0f5/Kiernan-Dewsbury-Hall
349,Marc Guiu,https://fbref.com//en/players/d3d774cc/Marc-Guiu
350,Marcus Bettinelli,https://fbref.com//en/players/0d85a4e8/Marcus-Bettinelli
351,Cesare Casadei,https://fbref.com//en/players/fb920f3a/Cesare-Casadei
352,David Raya,https://fbref.com//en/players/98ea5115/David-Raya
353,Kai Havertz,https://fbref.com//en/players/fed7cb61/Kai-Havertz
354,William Saliba,https://fbref.com//en/players/972aeb2a/William-Saliba
355,Gabriel Magalhães,https://fbref.com//en/players/67ac5bb8/Gabriel-Magalhaes
356,Bukayo Saka,https://fbref.com//en/players/bc7dc64d/Bukayo-Saka
357,Thomas Partey,https://fbref.com//en/players/529f49ab/Thomas-Partey
358,Declan Rice,https://fbref.com//en/players/1c7012b8/Declan-Rice
359,Jurriën Timber,https://fbref.com//en/players/41034650/Jurrien-Timber
360,Leandro Trossard,https://fbref.com//en/players/38ceb24a/Leandro-Trossard
361,Gabriel Martinelli,https://fbref.com//en/players/48a5a5d6/Gabriel-Martinelli
362,Ben White,https://fbref.com//en/players/35e413f1/Ben-White
363,Martin Ødegaard,https://fbref.com//en/players/79300479/Martin-Odegaard
364,Riccardo Calafiori,https://fbref.com//en/players/aded8e6f/Riccardo-Calafiori
365,Mikel Merino,https://fbref.com//en/players/d080ed5e/Mikel-Merino
366,Jorginho,https://fbref.com//en/players/45db685d/Jorginho
367,Oleksandr Zinchenko,https://fbref.com//en/players/51cf8561/Oleksandr-Zinchenko
368,Gabriel Jesus,https://fbref.com//en/players/b66315ae/Gabriel-Jesus
369,Raheem Sterling,https://fbref.com//en/players/b400bde0/Raheem-Sterling
370,Jakub Kiwior,https://fbref.com//en/players/dc3e663e/Jakub-Kiwior
371,Ethan Nwaneri,https://fbref.com//en/players/7f94982c/Ethan-Nwaneri
372,Myles Lewis-Skelly,https://fbref.com//en/players/5dff6c28/Myles-Lewis-Skelly
373,Takehiro Tomiyasu,https://fbref.com//en/players/b3af9be1/Takehiro-Tomiyasu
374,Reiss Nelson,https://fbref.com//en/players/c5bdb6e3/Reiss-Nelson
375,Nathan Butler-Oyedeji,https://fbref.com//en/players/3a686640/Nathan-Butler-Oyedeji
376,Ayden Heaven,https://fbref.com//en/players/64e17fab/Ayden-Heaven
377,Ismeal Kabia,https://fbref.com//en/players/6b15cf32/Ismeal-Kabia
378,Maldini Kacurri,https://fbref.com//en/players/7be4311f/Maldini-Kacurri
379,Neto,https://fbref.com//en/players/a9dc785c/Neto
380,Josh Nichols,https://fbref.com//en/players/676cf55d/Josh-Nichols
381,Eddie Nketiah,https://fbref.com//en/players/a53649b7/Eddie-Nketiah
382,Salah Oulad M'Hand,https://fbref.com//en/players/b85c3273/Salah-Oulad-MHand
383,Aaron Ramsdale,https://fbref.com//en/players/466fb2c5/Aaron-Ramsdale
384,Tommy Setford,https://fbref.com//en/players/d1a2e006/Tommy-Setford
385,Kieran Tierney,https://fbref.com//en/players/fce2302c/Kieran-Tierney
386,Ivan Provedel,https://fbref.com//en/players/277da414/Ivan-Provedel
387,Mattéo Guendouzi,https://fbref.com//en/players/5ea8ef20/Matteo-Guendouzi
388,Valentín Castellanos,https://fbref.com//en/players/da76bab4/Valentin-Castellanos
389,Mario Gila,https://fbref.com//en/players/9c435456/Mario-Gila
390,Nicolò Rovella,https://fbref.com//en/players/e58cbfd5/Nicolo-Rovella
391,Mattia Zaccagni,https://fbref.com//en/players/d85c238b/Mattia-Zaccagni
392,Alessio Romagnoli,https://fbref.com//en/players/3ead85f9/Alessio-Romagnoli
393,Manuel Lazzari,https://fbref.com//en/players/02caf6e0/Manuel-Lazzari
394,Gustav Isaksen,https://fbref.com//en/players/5715bb71/Gustav-Isaksen
395,Nuno Tavares,https://fbref.com//en/players/a65c844b/Nuno-Tavares
396,Boulaye Dia,https://fbref.com//en/players/244bc2c8/Boulaye-Dia
397,Adam Marušić,https://fbref.com//en/players/d4535821/Adam-Marusic
398,Tijjani Noslin,https://fbref.com//en/players/2f067cf2/Tijjani-Noslin
399,Matías Vecino,https://fbref.com//en/players/44ac04e9/Matias-Vecino
400,Patric,https://fbref.com//en/players/f7223718/Patric
401,Pedro,https://fbref.com//en/players/3ca7254a/Pedro
402,Luca Pellegrini,https://fbref.com//en/players/3b61c9ec/Luca-Pellegrini
403,Fisayo Dele-Bashiru,https://fbref.com//en/players/121a4fb8/Fisayo-Dele-Bashiru
404,Nicolò Casale,https://fbref.com//en/players/3f5f38fb/Nicolo-Casale
405,Loum Tchaouna,https://fbref.com//en/players/a3c8b4d3/Loum-Tchaouna
406,Gaetano Castrovilli,https://fbref.com//en/players/0728bebe/Gaetano-Castrovilli
407,Samuel Gigot,https://fbref.com//en/players/41eebdf5/Samuel-Gigot
408,Elseid Hysaj,https://fbref.com//en/players/2f3452eb/Elseid-Hysaj
409,Filipe Bordon,https://fbref.com//en/players/c551577e/Filipe-Bordon
410,Danilo Cataldi,https://fbref.com//en/players/ba3d3bea/Danilo-Cataldi
411,Alessio Furlanetto,https://fbref.com//en/players/95d9f4dd/Alessio-Furlanetto
412,Christos Mandas,https://fbref.com//en/players/f794e9ab/Christos-Mandas
413,Gerónimo Rulli,https://fbref.com//en/players/625c144a/Geronimo-Rulli
414,Pierre Højbjerg,https://fbref.com//en/players/8b04d6c1/Pierre-Hojbjerg
415,Mason Greenwood,https://fbref.com//en/players/58eee997/Mason-Greenwood
416,Luis Henrique,https://fbref.com//en/players/f36d5624/Luis-Henrique
417,Michael Amir Murillo,https://fbref.com//en/players/349cae8f/Michael-Amir-Murillo
418,Geoffrey Kondogbia,https://fbref.com//en/players/cce181df/Geoffrey-Kondogbia
419,Leonardo Balerdi,https://fbref.com//en/players/7c3ed041/Leonardo-Balerdi
420,Amine Harit,https://fbref.com//en/players/e7d59f4f/Amine-Harit
421,Lilian Brassier,https://fbref.com//en/players/5b146df3/Lilian-Brassier
422,Elye Wahi,https://fbref.com//en/players/0d7b6576/Elye-Wahi
423,Adrien Rabiot,https://fbref.com//en/players/8794e251/Adrien-Rabiot
424,Derek Cornelius,https://fbref.com//en/players/577744b8/Derek-Cornelius
425,Neal Maupay,https://fbref.com//en/players/4bcf39f6/Neal-Maupay
426,Quentin Merlin,https://fbref.com//en/players/0bfca6a1/Quentin-Merlin
427,Ulisses Garcia,https://fbref.com//en/players/c952f633/Ulisses-Garcia
428,Pol Lirola,https://fbref.com//en/players/ff800ed8/Pol-Lirola
429,Jon Rowe,https://fbref.com//en/players/8c12f884/Jon-Rowe
430,Valentin Rongier,https://fbref.com//en/players/ed45c4a5/Valentin-Rongier
431,Ismaël Koné,https://fbref.com//en/players/e0220b70/Ismael-Kone
432,Valentin Carboni,https://fbref.com//en/players/707b98f1/Valentin-Carboni
433,Bamo Meïté,https://fbref.com//en/players/04ac78d2/Bamo-Meite
434,Enzo Sternal,https://fbref.com//en/players/c2e3ceb7/Enzo-Sternal
435,Bilal Nadir,https://fbref.com//en/players/226673c2/Bilal-Nadir
436,Faris Pemi Moumbagna,https://fbref.com//en/players/58aae0a9/Faris-Pemi-Moumbagna
437,Keyliane Abdallah,https://fbref.com//en/players/7310786d/Keyliane-Abdallah
438,Darryl Bakola,https://fbref.com//en/players/57de24a3/Darryl-Bakola
439,Salim Ben Seghir,https://fbref.com//en/players/1f6298f2/Salim-Ben-Seghir
440,Jeffrey De Lange,https://fbref.com//en/players/c31cf14b/Jeffrey-De-Lange
441,Emmanuel Koum Mbondo,https://fbref.com//en/players/cb3c6ca9/Emmanuel-Koum-Mbondo
442,Gael Lafont,https://fbref.com//en/players/4f5a4218/Gael-Lafont
443,Rony Mimb Baheng,https://fbref.com//en/players/8ac5b545/Rony-Mimb-Baheng
444,Roggerio Nyakossi,https://fbref.com//en/players/2e64644b/Roggerio-Nyakossi
445,Jelle Van Neck,https://fbref.com//en/players/8d3ce404/Jelle-Van-Neck
446,Thilo Kehrer,https://fbref.com//en/players/51dbeea9/Thilo-Kehrer
447,Eliesse Ben Seghir,https://fbref.com//en/players/3bd65247/Eliesse-Ben-Seghir
448,Maghnes Akliouche,https://fbref.com//en/players/b625b241/Maghnes-Akliouche
449,Denis Zakaria,https://fbref.com//en/players/384d58d9/Denis-Zakaria
450,Wilfried Singo,https://fbref.com//en/players/8b609c34/Wilfried-Singo
451,Takumi Minamino,https://fbref.com//en/players/f833a830/Takumi-Minamino
452,Vanderson,https://fbref.com//en/players/ee45fd85/Vanderson
453,Lamine Camara,https://fbref.com//en/players/19c2ffa4/Lamine-Camara
454,Aleksandr Golovin,https://fbref.com//en/players/3708e9fa/Aleksandr-Golovin
455,Breel Embolo,https://fbref.com//en/players/0b4f388a/Breel-Embolo
456,Philipp Köhn,https://fbref.com//en/players/ff74841d/Philipp-Kohn
457,Caio Henrique Oliveira Silva,https://fbref.com//en/players/30af8b93/Caio-Henrique-Oliveira-Silva
458,Mohammed Salisu,https://fbref.com//en/players/0b33f6ad/Mohammed-Salisu
459,Radosław Majecki,https://fbref.com//en/players/20de219a/Radoslaw-Majecki
460,Soungoutou Magassa,https://fbref.com//en/players/dfc5d4fa/Soungoutou-Magassa
461,Folarin Balogun,https://fbref.com//en/players/31822f8c/Folarin-Balogun
462,Christian Mawissa,https://fbref.com//en/players/2c70d915/Christian-Mawissa
463,George Ilenikhena,https://fbref.com//en/players/78c3ad07/George-Ilenikhena
464,Jordan Teze,https://fbref.com//en/players/82e9b1bb/Jordan-Teze
465,Kassoum Ouattara,https://fbref.com//en/players/6620c21a/Kassoum-Ouattara
466,Ismail Jakobs,https://fbref.com//en/players/a0415710/Ismail-Jakobs
467,Krépin Diatta,https://fbref.com//en/players/8104e41e/Krepin-Diatta
468,Saïmon Bouabré,https://fbref.com//en/players/f40e77d9/Saimon-Bouabre
469,Eliot Matazo,https://fbref.com//en/players/15944afd/Eliot-Matazo
470,Aladji Bamba,https://fbref.com//en/players/6906ecb2/Aladji-Bamba
471,Edan Diop,https://fbref.com//en/players/37143438/Edan-Diop
472,Bradel Kiwa,https://fbref.com//en/players/212ed4a1/Bradel-Kiwa
473,Yann Liénard,https://fbref.com//en/players/5216036b/Yann-Lienard
474,Guillermo Maripán,https://fbref.com//en/players/d9764034/Guillermo-Maripan
475,Lucas Michal,https://fbref.com//en/players/0c7b1c91/Lucas-Michal
476,Samuel Nibombé,https://fbref.com//en/players/d4a5642b/Samuel-Nibombe
477,Jonathan Tah,https://fbref.com//en/players/bd142efb/Jonathan-Tah
478,Granit Xhaka,https://fbref.com//en/players/e61b8aee/Granit-Xhaka
479,Álex Grimaldo,https://fbref.com//en/players/b1f4086c/Alex-Grimaldo
480,Edmond Tapsoba,https://fbref.com//en/players/a73c8f95/Edmond-Tapsoba
481,Lukáš Hrádecký,https://fbref.com//en/players/ad3389d5/Lukas-Hradecky
482,Piero Hincapié,https://fbref.com//en/players/0c7a48f8/Piero-Hincapie
483,Florian Wirtz,https://fbref.com//en/players/e7fcf289/Florian-Wirtz
484,Jeremie Frimpong,https://fbref.com//en/players/74f2e748/Jeremie-Frimpong
485,Robert Andrich,https://fbref.com//en/players/e0b113a7/Robert-Andrich
486,Victor Boniface,https://fbref.com//en/players/b146275b/Victor-Boniface
487,Martin Terrier,https://fbref.com//en/players/5148dcc5/Martin-Terrier
488,Patrik Schick,https://fbref.com//en/players/5d4f7d61/Patrik-Schick
489,Aleix García,https://fbref.com//en/players/a10361d2/Aleix-Garcia
490,Jonas Hofmann,https://fbref.com//en/players/2903a856/Jonas-Hofmann
491,Amine Adli,https://fbref.com//en/players/dcfb17f4/Amine-Adli
492,Exequiel Palacios,https://fbref.com//en/players/e82adcab/Exequiel-Palacios
493,Nordi Mukiele,https://fbref.com//en/players/ac73ec79/Nordi-Mukiele
494,Nathan Tella,https://fbref.com//en/players/f1e94cd6/Nathan-Tella
495,Arthur,https://fbref.com//en/players/8a958856/Arthur
496,Matej Kovar,https://fbref.com//en/players/bc67a0e1/Matej-Kovar
497,Jeanuël Belocian,https://fbref.com//en/players/c678ddd7/Jeanuel-Belocian
498,Kerim Alajbegović,https://fbref.com//en/players/f3d9291e/Kerim-Alajbegovic
499,Odilon Kossounou,https://fbref.com//en/players/1f3afdcb/Odilon-Kossounou
500,Niklas Lomb,https://fbref.com//en/players/9321b8ed/Niklas-Lomb
501,Francis Onyeka,https://fbref.com//en/players/88d7a0d3/Francis-Onyeka
502,Artem Stepanov,https://fbref.com//en/players/44a78efb/Artem-Stepanov
503,Andrea Cambiaso,https://fbref.com//en/players/247ed022/Andrea-Cambiaso
504,Manuel Locatelli,https://fbref.com//en/players/a8a874f1/Manuel-Locatelli
505,Dušan Vlahović,https://fbref.com//en/players/79443529/Dusan-Vlahovic
506,Kenan Yıldız,https://fbref.com//en/players/d8cda243/Kenan-Yildiz
507,Federico Gatti,https://fbref.com//en/players/18dd3219/Federico-Gatti
508,Michele Di Gregorio,https://fbref.com//en/players/4e0c8d66/Michele-Di-Gregorio
509,Pierre Kalulu,https://fbref.com//en/players/85f7d1be/Pierre-Kalulu
510,Nicolò Savona,https://fbref.com//en/players/e041497d/Nicolo-Savona
511,Teun Koopmeiners,https://fbref.com//en/players/a26fb8aa/Teun-Koopmeiners
512,Khéphren Thuram,https://fbref.com//en/players/7d9397f8/Khephren-Thuram
513,Timothy Weah,https://fbref.com//en/players/8eec784d/Timothy-Weah
514,Gleison Bremer,https://fbref.com//en/players/5fd5ed86/Gleison-Bremer
515,Juan David Cabal,https://fbref.com//en/players/ef6eef89/Juan-David-Cabal
516,Francisco Conceição,https://fbref.com//en/players/5ef3d210/Francisco-Conceicao
517,Weston McKennie,https://fbref.com//en/players/01c3aff5/Weston-McKennie
518,Nicolò Fagioli,https://fbref.com//en/players/366be751/Nicolo-Fagioli
519,Danilo,https://fbref.com//en/players/94b2001f/Danilo
520,Mattia Perin,https://fbref.com//en/players/4c62d0c8/Mattia-Perin
521,Samuel Mbangula,https://fbref.com//en/players/3e25e70c/Samuel-Mbangula
522,Nicolás González,https://fbref.com//en/players/2374aaca/Nicolas-Gonzalez
523,Douglas Luiz,https://fbref.com//en/players/6f7d826d/Douglas-Luiz
524,Jonas Rouhi,https://fbref.com//en/players/31908a0a/Jonas-Rouhi
525,Vasilije Adžić,https://fbref.com//en/players/8b0f9fb8/Vasilije-Adzic
526,Diego Pugno,https://fbref.com//en/players/e4b616dc/Diego-Pugno
527,Lorenzo Anghelè,https://fbref.com//en/players/b2f3d550/Lorenzo-Anghele
528,Javier Gil,https://fbref.com//en/players/e91df21a/Javier-Gil
529,Alfonso Montero,https://fbref.com//en/players/1e096d5f/Alfonso-Montero
530,Augusto Owusu,https://fbref.com//en/players/a5b75e47/Augusto-Owusu
531,Filippo Pagnucco,https://fbref.com//en/players/bb9e8b8e/Filippo-Pagnucco
532,Christos Papadopoulos,https://fbref.com//en/players/e19bc88c/Christos-Papadopoulos
533,Carlo Pinsoglio,https://fbref.com//en/players/f6a06749/Carlo-Pinsoglio
534,Erling Haaland,https://fbref.com//en/players/1f44ac21/Erling-Haaland
535,Joško Gvardiol,https://fbref.com//en/players/5ad50391/Josko-Gvardiol
536,Bernardo Silva,https://fbref.com//en/players/3eb22ec9/Bernardo-Silva
537,Ederson,https://fbref.com//en/players/3bb7b8b4/Ederson
538,Manuel Akanji,https://fbref.com//en/players/89ac64a6/Manuel-Akanji
539,Rico Lewis,https://fbref.com//en/players/b57e066e/Rico-Lewis
540,Rúben Dias,https://fbref.com//en/players/31c69ef1/Ruben-Dias
541,Mateo Kovačić,https://fbref.com//en/players/79c0821a/Mateo-Kovacic
542,İlkay Gündoğan,https://fbref.com//en/players/819b3158/Ilkay-Gundogan
543,Sávio,https://fbref.com//en/players/fe6e7156/Savio
544,Kyle Walker,https://fbref.com//en/players/86dd77d1/Kyle-Walker
545,Phil Foden,https://fbref.com//en/players/ed1e53f3/Phil-Foden
546,Jeremy Doku,https://fbref.com//en/players/fffea3e5/Jeremy-Doku
547,Kevin De Bruyne,https://fbref.com//en/players/e46012d4/Kevin-De-Bruyne
548,Jack Grealish,https://fbref.com//en/players/b0b4fd3e/Jack-Grealish
549,Matheus Nunes,https://fbref.com//en/players/e6af02e0/Matheus-Nunes
550,Nathan Aké,https://fbref.com//en/players/eaeca114/Nathan-Ake
551,John Stones,https://fbref.com//en/players/5eecec3d/John-Stones
552,Stefan Ortega,https://fbref.com//en/players/c1242d4e/Stefan-Ortega
553,Jahmai Simpson-Pusey,https://fbref.com//en/players/383b10fd/Jahmai-Simpson-Pusey
554,Rodri,https://fbref.com//en/players/6434f10d/Rodri
555,James Mcatee,https://fbref.com//en/players/96593e89/James-Mcatee
556,Scott Carson,https://fbref.com//en/players/3e1550ee/Scott-Carson
557,Issa Kaboré,https://fbref.com//en/players/c066d1a5/Issa-Kabore
558,Nico O’Reilly,https://fbref.com//en/players/91ca4a16/Nico-OReilly
559,Josh Wilson-Esbrand,https://fbref.com//en/players/c19a2df1/Josh-Wilson-Esbrand
560,Jacob Wright,https://fbref.com//en/players/b6db05c3/Jacob-Wright
561,Diego Conde,https://fbref.com//en/players/4eae5bc4/Diego-Conde
562,Sergi Cardona,https://fbref.com//en/players/74e90475/Sergi-Cardona
563,Kiko Femenía,https://fbref.com//en/players/e5d01ecf/Kiko-Femenia
564,Daniel Parejo,https://fbref.com//en/players/7460ca0d/Daniel-Parejo
565,Alex Baena,https://fbref.com//en/players/518f2234/Alex-Baena
566,Santi Comesaña,https://fbref.com//en/players/5ae499d0/Santi-Comesana
567,Raúl Albiol,https://fbref.com//en/players/4bd414c1/Raul-Albiol
568,Logan Costa,https://fbref.com//en/players/bfb2056e/Logan-Costa
569,Thierno Barry,https://fbref.com//en/players/52c3244b/Thierno-Barry
570,Pape Gueye,https://fbref.com//en/players/7155e3e1/Pape-Gueye
571,Ilias Akhomach,https://fbref.com//en/players/b8bd60fe/Ilias-Akhomach
572,Nicolas Pépé,https://fbref.com//en/players/57e3f0c7/Nicolas-Pepe
573,Yeremi Pino,https://fbref.com//en/players/540ec57b/Yeremi-Pino
574,Eric Bailly,https://fbref.com//en/players/a1232f4e/Eric-Bailly
575,Ayoze Pérez,https://fbref.com//en/players/819aa8e7/Ayoze-Perez
576,Arnaut Danjuma,https://fbref.com//en/players/f08490a6/Arnaut-Danjuma
577,Gerard Moreno,https://fbref.com//en/players/81f0781e/Gerard-Moreno
578,Pau Navarro,https://fbref.com//en/players/3171351c/Pau-Navarro
579,Ramón Terrats,https://fbref.com//en/players/f36016a5/Ramon-Terrats
580,Denis Suárez,https://fbref.com//en/players/12c50af5/Denis-Suarez
581,Willy Kambwala,https://fbref.com//en/players/6a7353d7/Willy-Kambwala
582,Juan Bernat,https://fbref.com//en/players/433dc9a2/Juan-Bernat
583,Pau Cabanes,https://fbref.com//en/players/53440b64/Pau-Cabanes
584,Iker Álvarez,https://fbref.com//en/players/13619663/Iker-Alvarez
585,Alassane Diatta,https://fbref.com//en/players/2163e29b/Alassane-Diatta
586,Antonio Espigare,https://fbref.com//en/players/d97cfe6f/Antonio-Espigare
587,Karl Etta,https://fbref.com//en/players/f0f499ea/Karl-Etta
588,Rubén Gómez,https://fbref.com//en/players/e9f20735/Ruben-Gomez
589,Luiz Lúcio Reis Júnior,https://fbref.com//en/players/d0530e29/Luiz-Lucio-Reis-Junior
590,Daniel Requena,https://fbref.com//en/players/34d29ab9/Daniel-Requena
591,Arnau Solà,https://fbref.com//en/players/c8c8ce16/Arnau-Sola
592,Iñaki Williams,https://fbref.com//en/players/6a99e0b1/Inaki-Williams
593,Julen Agirrezabala,https://fbref.com//en/players/a2c1a8d3/Julen-Agirrezabala
594,Nico Williams,https://fbref.com//en/players/afdc14d7/Nico-Williams
595,Daniel Vivian,https://fbref.com//en/players/ab7bf91d/Daniel-Vivian
596,Oihan Sancet,https://fbref.com//en/players/bdb624a3/Oihan-Sancet
597,Yuri Berchiche,https://fbref.com//en/players/b6e50615/Yuri-Berchiche
598,Álex Berenguer,https://fbref.com//en/players/dc1c2fce/Alex-Berenguer
599,Óscar de Marcos,https://fbref.com//en/players/9f323c71/Oscar-de-Marcos
600,Yeray Álvarez,https://fbref.com//en/players/3ecc11d8/Yeray-Alvarez
601,Gorka Guruzeta,https://fbref.com//en/players/6b5ea2f4/Gorka-Guruzeta
602,Mikel Jauregizar,https://fbref.com//en/players/2f5c78ca/Mikel-Jauregizar
603,Aitor Paredes,https://fbref.com//en/players/b906757a/Aitor-Paredes
604,Beñat Prados,https://fbref.com//en/players/1f60244a/Benat-Prados
605,Iñigo Ruiz de Galarreta,https://fbref.com//en/players/91f7631f/Inigo-Ruiz-de-Galarreta
606,Adama Boiro,https://fbref.com//en/players/e7992f7b/Adama-Boiro
607,Álvaro djaló,https://fbref.com//en/players/45c29ae7/Alvaro-djalo
608,Iñigo Lekue,https://fbref.com//en/players/59b7d823/Inigo-Lekue
609,Mikel Vesga,https://fbref.com//en/players/b0fce72c/Mikel-Vesga
610,Andoni Gorosabel,https://fbref.com//en/players/6f5f82c0/Andoni-Gorosabel
611,Unai Gómez,https://fbref.com//en/players/37db6cae/Unai-Gomez
612,Alex Padilla,https://fbref.com//en/players/a275838a/Alex-Padilla
613,Unai Núñez,https://fbref.com//en/players/be170419/Unai-Nunez
614,Ander Herrera,https://fbref.com//en/players/436a9dd0/Ander-Herrera
615,Nicolás Serrano,https://fbref.com//en/players/2ad0e5e5/Nicolas-Serrano
616,Javi Martón,https://fbref.com//en/players/2381eead/Javi-Marton
617,Peio Canales,https://fbref.com//en/players/3b5d2ab7/Peio-Canales
618,Adu Ares,https://fbref.com//en/players/a461f098/Adu-Ares
619,Unai Eguíluz,https://fbref.com//en/players/bb33af5c/Unai-Eguiluz
620,Oier Gastesi,https://fbref.com//en/players/4420bcfe/Oier-Gastesi
621,Unai Simón,https://fbref.com//en/players/5dcf3e90/Unai-Simon
622,Lucas Chevalier,https://fbref.com//en/players/b3d76d84/Lucas-Chevalier
