Name,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off
Alan,1.73,17.5,18.5,-1.0,-0.14500000000000002,-0.665,17.15,17.2,-0.04999999999999999,-0.019999999999999997,-0.15500000000000003
Alan Ruiz,1.482,16.0,11.6,4.4,0.392,0.518,14.333333333333334,17.266666666666666,-2.9666666666666663,-0.19666666666666666,0.45
Alan Varela,2.2,35.5,12.0,23.5,1.45,0.26999999999999996,32.95,14.7,18.200000000000003,1.1400000000000001,-0.14
Alassane Pléa,1.460909090909091,34.63636363636363,30.545454545454547,4.090909090909091,0.2072727272727273,0.16545454545454547,34.075,31.675,2.4000000000000004,0.12875,0.09499999999999999
Albert Grønbaek,1.665,24.625,17.0,7.625,0.45999999999999996,-0.19874999999999998,9.2,7.0,2.2,0.3,0.53
Albert Guðmundsson,1.78,23.153846153846153,15.461538461538462,7.6923076923076925,0.46923076923076923,0.08538461538461539,22.6,16.7375,5.8500000000000005,0.5675,0.18999999999999997
Albert Sambi Lokonga,1.4122222222222223,15.11111111111111,13.0,2.111111111111111,-0.05777777777777778,-0.032222222222222215,15.866666666666665,14.044444444444444,1.811111111111111,0.08333333333333333,-0.00888888888888889
Alberto Cerri,0.9515384615384614,13.0,13.846153846153847,-0.8461538461538461,-0.6084615384615385,-0.31153846153846154,10.544444444444444,12.955555555555556,-2.411111111111111,-0.34555555555555556,-0.08888888888888889
Alberto Dossena,1.19,19.75,22.75,-3.0,-0.1725,0.6225,26.03333333333333,26.8,-0.7333333333333333,0.009999999999999995,0.18999999999999997
Alberto Grassi,1.1127272727272728,12.818181818181818,17.09090909090909,-4.2727272727272725,-0.26636363636363636,0.2927272727272727,14.6375,21.099999999999998,-6.45,-0.48625,0.14375000000000002
Alberto Moleiro,1.3875,28.75,19.75,9.0,0.35250000000000004,1.13,25.975,25.650000000000002,0.3500000000000001,-0.10999999999999999,0.365
Alberto Moreno,1.710909090909091,23.0,17.545454545454547,5.454545454545454,0.6318181818181818,0.26,18.287499999999998,13.825,4.45,0.36624999999999996,-0.15625
Alec Van Hoorenbeeck,1.2128571428571429,17.142857142857142,20.428571428571427,-3.2857142857142856,-0.22285714285714286,-0.36833333333333335,9.233333333333333,11.25,-2.033333333333333,0.2783333333333333,0.2466666666666667
Aleix García,1.2683333333333333,20.333333333333332,19.5,0.8333333333333334,-0.3833333333333333,-0.8808333333333334,27.5625,26.075000000000003,1.5125,0.01125000000000001,-0.10124999999999999
Alejandro Balde,2.08,28.75,11.25,17.5,0.6575,-0.3425,30.0,13.75,16.225,0.8425,-0.03999999999999998
Alejandro Francés,1.4183333333333332,20.0,20.166666666666668,-0.16666666666666666,0.11499999999999999,0.20666666666666667,22.483333333333334,19.55,2.933333333333333,0.17333333333333334,0.12166666666666666
Alejandro Garnacho,1.2750000000000001,14.0,13.333333333333334,0.6666666666666666,0.06499999999999999,-0.06500000000000002,18.25,18.725,-0.5000000000000004,0.5325,0.475
Alejandro Marqués,1.1179999999999999,11.0,13.4,-2.4,-0.26,0.062,11.24,15.559999999999999,-4.3,-0.292,0.21600000000000003
Aleksandar Pavlovic,2.162,19.8,12.8,7.0,0.768,-0.9219999999999999,18.7,8.85,9.850000000000001,1.175,-0.78
Aleksandar Sedlar,1.3299999999999998,21.5,21.5,0.0,-0.227,-0.05399999999999999,13.583333333333334,12.033333333333333,1.5999999999999999,-0.001666666666666668,0.11
Aleksandr Golovin,1.929090909090909,30.727272727272727,18.545454545454547,12.181818181818182,0.8581818181818182,0.5018181818181818,30.185714285714283,22.82857142857143,7.3428571428571425,0.48857142857142855,0.0657142857142857
Alen Halilović,1.05,11.461538461538462,19.384615384615383,-7.923076923076923,-0.8284615384615386,-0.5246153846153846,13.571428571428571,16.87142857142857,-3.3000000000000003,-0.32285714285714284,-0.22428571428571425
Alessandro Bastoni,2.006666666666667,36.44444444444444,16.77777777777778,19.666666666666668,0.76,0.00777777777777781,36.2375,21.1375,15.125,0.715,-0.04625
Alessandro Bianco,1.1675,11.25,11.5,-0.25,1.38,1.4649999999999999,10.200000000000001,12.375,-2.15,-0.13,-0.0925
Alessandro Buongiorno,1.6925,18.75,15.875,2.875,0.1375,0.88625,17.6375,18.075,-0.4374999999999998,-0.14125,0.03375
Alessandro Circati,1.715,20.75,12.0,8.75,0.52,0.445,16.15,13.674999999999999,2.4749999999999996,-0.065,-0.15250000000000002
Alessandro Deiola,1.2584615384615385,9.76923076923077,13.307692307692308,-3.5384615384615383,-7.276923076923077,-6.912307692307692,10.627272727272727,14.227272727272727,-3.6,-4.166363636363637,-3.7572727272727273
Alessandro Di Pardo,1.1883333333333332,6.166666666666667,10.833333333333334,-4.666666666666667,0.38166666666666665,0.3233333333333333,8.366666666666667,8.966666666666667,-0.6,-0.6699999999999999,-0.7083333333333334
Alessandro Fontanarosa,0.96,8.5,11.5,-3.0,-0.37,-0.555,10.5,12.0,-1.5,-0.22999999999999998,-0.375
Alessandro Gabrielloni,1.2125,16.5,12.0,4.5,-0.44000000000000006,-0.2025,16.925,13.1,3.825,0.065,0.1725
Alessandro Marcandalli,1.0699999999999998,15.0,19.0,-4.0,-1.09,-0.745,15.05,17.75,-2.6500000000000004,-0.51,0.05499999999999999
Alessandro Vogliacco,1.3657142857142859,19.0,16.285714285714285,2.7142857142857144,0.021428571428571415,-0.10857142857142857,20.428571428571427,18.17142857142857,2.2285714285714286,0.19142857142857142,0.20857142857142857
Alessandro Zanoli,1.4283333333333335,7.0,12.0,-5.0,-0.2816666666666667,-0.09166666666666666,6.816666666666666,12.483333333333334,-5.716666666666668,-0.19166666666666668,-0.16
Alessio Iovine,1.4024999999999999,21.75,16.5,5.25,0.17999999999999997,0.5225000000000001,19.725,17.775,1.95,0.225,0.3125
Alessio Romagnoli,1.771818181818182,38.09090909090909,27.818181818181817,10.272727272727273,0.4127272727272727,-0.39545454545454545,34.9625,27.087500000000002,7.8875,0.38625,-0.19
Alessio Zerbin,1.7879999999999998,8.6,7.4,1.2,0.08800000000000001,-0.41200000000000003,9.22,8.3,0.9399999999999998,-0.09200000000000001,-0.4779999999999999
Alessio da Cruz,1.0646666666666667,11.4,12.933333333333334,-1.5333333333333334,-0.3333333333333333,0.040666666666666657,11.41,13.05,-1.6300000000000001,-0.32399999999999995,-0.095
Alex Baena,1.3949999999999998,24.833333333333332,19.666666666666668,5.166666666666667,1.0416666666666667,1.01,25.116666666666664,20.150000000000002,4.983333333333333,0.39166666666666666,0.3933333333333333
Alex Iwobi,1.4683333333333335,24.083333333333332,24.0,0.08333333333333333,0.19833333333333333,0.5275,27.311111111111114,28.555555555555557,-1.2555555555555555,-0.021111111111111105,0.2488888888888889
Alex Král,1.5633333333333335,16.75,17.333333333333332,-0.5833333333333334,7.6025,7.373333333333334,14.85,23.925,-9.125,20.6625,20.775
Alex Oxlade-Chamberlain,1.9976923076923077,15.923076923076923,9.923076923076923,6.0,1.0976923076923077,0.11384615384615385,13.242857142857144,7.614285714285714,5.614285714285714,1.4928571428571427,0.5528571428571428
Alex Pritchard,0.9946666666666667,18.133333333333333,16.466666666666665,1.6666666666666667,-0.11866666666666666,0.13733333333333334,15.228571428571428,16.514285714285712,-1.285714285714286,-0.1142857142857143,0.22285714285714286
Alex Scott,1.014,22.0,25.6,-3.6,-0.758,-0.504,22.380000000000003,23.52,-1.14,-0.322,-0.174
Alex Sola,1.64375,8.875,10.625,-1.75,-0.09125000000000001,-0.10625000000000004,10.1,10.700000000000001,-0.6,0.19125,0.1525
Alexander Bah,2.02375,35.625,16.875,18.75,1.145,0.29625,35.699999999999996,11.5,24.2,1.47,-0.17666666666666667
Alexander Bernhardsson,1.5283333333333333,17.5,10.666666666666666,6.833333333333333,0.3833333333333333,0.27199999999999996,8.75,7.55,1.25,-0.23500000000000001,0.044999999999999984
Alexander Djiku,1.3209090909090908,26.818181818181817,26.363636363636363,0.45454545454545453,-0.042727272727272725,-0.05727272727272728,33.88333333333333,36.2,-2.316666666666666,-0.07166666666666667,0.26000000000000006
Alexander Isak,1.3945454545454545,22.818181818181817,18.363636363636363,4.454545454545454,0.18727272727272729,-0.38727272727272727,26.288888888888888,19.544444444444444,6.733333333333333,0.5455555555555556,0.20333333333333334
Alexander Jakobsen,1.0,8.2,10.8,-2.6,-0.8880000000000001,-0.4699999999999999,0.0,1.0,-0.9,-2.14,-1.16
Alexander Prass,1.6925,37.0,24.0,13.0,0.39999999999999997,-0.10749999999999998,12.8,17.4,-4.6,-0.5,0.98
Alexander Sørloth,1.464,24.4,17.266666666666666,7.133333333333334,0.22066666666666668,0.21133333333333332,21.233333333333334,15.5,5.733333333333333,0.6322222222222222,0.32333333333333336
Alexandre Lacazette,1.729090909090909,45.36363636363637,28.181818181818183,17.181818181818183,0.6990909090909091,0.7027272727272728,36.05,28.9125,7.15,0.32875,0.32
Alexandre Penetra,1.262,28.6,23.8,4.8,0.12400000000000003,0.086,32.0,28.075,3.925,0.255,0.030000000000000027
Alexandre Pinto,0.8225,9.75,11.75,-2.0,-1.6525,-1.0875000000000001,10.125,11.65,-1.5250000000000001,-0.35,-0.007500000000000003
Alexandru Maxim,1.2591666666666665,20.916666666666668,23.0,-2.0833333333333335,0.065,3.4466666666666668,9.866666666666667,8.200000000000001,1.6666666666666667,0.7033333333333333,1.1466666666666667
Alexis Claude-Maurice,1.426,14.8,12.9,1.9,0.23699999999999996,-0.06799999999999992,13.41,12.67,0.7200000000000001,0.29800000000000004,0.06899999999999999
Alexis Mac Allister,1.67,30.5,22.5,8.0,0.3133333333333333,-0.26999999999999996,33.68333333333333,20.833333333333332,12.866666666666667,0.58,0.3033333333333333
Alexis Saelemaekers,1.655,20.8,14.5,6.3,0.366,-0.169,20.39,16.02,4.38,0.38100000000000006,-0.10800000000000001
Alexsandro Ribeiro,1.8966666666666665,29.666666666666668,18.0,11.666666666666666,0.6433333333333334,0.43333333333333335,29.5,19.833333333333332,9.633333333333333,0.5533333333333333,0.21333333333333335
Alfie Devine,1.3685714285714285,16.571428571428573,20.285714285714285,-3.7142857142857144,0.12142857142857143,-0.10428571428571429,12.1,14.7,-2.65,-0.28,-0.275
Alfie Pond,1.9633333333333336,9.333333333333334,7.333333333333333,2.0,0.4566666666666667,1.1433333333333333,0.0,0.0,0.0,0.0,0.79
Alfonso Espino,1.1171428571428572,23.285714285714285,29.857142857142858,-6.571428571428571,-0.26,0.31428571428571433,25.957142857142856,31.47142857142857,-5.485714285714286,-0.20285714285714285,0.03428571428571429
Alfonso Trezza,0.8999999999999999,5.5,15.5,-10.0,-1.19,-0.8999999999999999,8.85,14.0,-5.1,-0.63,-0.07499999999999998
Alfred Duncan,1.3061538461538462,19.846153846153847,19.53846153846154,0.3076923076923077,-0.03153846153846154,0.0923076923076923,18.21,17.259999999999998,0.9400000000000002,0.10699999999999998,0.24499999999999997
Ali Abdi,1.31,25.571428571428573,21.714285714285715,3.857142857142857,-0.048571428571428564,-0.20142857142857146,25.728571428571428,22.085714285714285,3.6142857142857143,0.12428571428571429,-0.17428571428571432
Ali Al Hamadi,1.0942857142857143,11.428571428571429,11.428571428571429,0.0,-0.6728571428571428,-0.6571428571428571,5.8999999999999995,3.5,2.45,0.020000000000000018,0.32999999999999996
Alidu Seidu,1.3166666666666667,15.5,17.166666666666668,-1.6666666666666667,-0.11166666666666665,0.20833333333333334,17.2,18.416666666666668,-1.2333333333333332,2.3129646346357427e-18,0.06333333333333334
Alieu Fadera,0.8959999999999999,18.4,21.8,-3.4,-0.306,0.35,18.4,18.12,0.24000000000000005,0.346,0.43600000000000005
Aliou Badara Baldé,0.8499999999999999,4.0,4.571428571428571,-0.5714285714285714,0.31857142857142856,0.3457142857142857,0.9,1.65,-0.75,-0.66,-0.9775
Alireza Jahanbakhsh,1.7383333333333333,27.333333333333332,14.916666666666666,12.416666666666666,0.635,0.2325,14.042857142857143,10.0,4.042857142857143,0.41428571428571426,-0.10571428571428572
Aljoscha Kemlein,1.7328571428571427,14.428571428571429,12.571428571428571,1.8571428571428572,0.9842857142857141,0.49666666666666665,7.5,7.533333333333334,-0.06666666666666672,-0.21333333333333335,-0.22999999999999998
Allan Nyom,1.2257142857142858,18.857142857142858,22.0,-3.142857142857143,-0.24357142857142858,0.15785714285714286,17.57,18.720000000000002,-1.18,-0.22400000000000003,-0.278
Allan Saint-Maximin,1.4672727272727273,21.454545454545453,21.272727272727273,0.18181818181818182,0.07818181818181819,0.2609090909090909,25.014285714285712,27.928571428571427,-2.9,0.18,0.3642857142857143
Almoatasem Al Musrati,1.7737500000000002,24.75,13.875,10.875,0.5900000000000001,0.07875000000000001,27.333333333333332,18.416666666666668,8.9,0.585,0.00999999999999999
Alois Confais,1.2814285714285714,11.571428571428571,15.285714285714286,-3.7142857142857144,3.29,3.4342857142857146,6.56,8.56,-2.0,2.476,2.5260000000000002
Alonzo Engwanda,1.6966666666666665,22.0,23.0,-1.0,0.23,0.37666666666666665,6.0,4.4,1.6,0.34,0.62
Alphonso Davies,2.34125,44.125,17.5,26.625,1.73875,0.0037499999999999756,41.957142857142856,17.685714285714287,24.25714285714286,1.4157142857142857,-0.048571428571428564
Amad Diallo,1.379,10.6,7.6,3.0,-0.21599999999999991,-0.5439999999999999,10.700000000000001,9.4,1.3,0.049999999999999996,-0.2683333333333333
Amadou Dante,1.6814285714285713,21.857142857142858,16.857142857142858,5.0,0.14857142857142855,-0.009999999999999993,5.5,14.8,-9.3,-1.22,-0.6
Amadou Haidara,2.152,25.9,12.3,13.6,1.072,0.052000000000000005,25.514285714285712,13.942857142857141,11.585714285714287,0.75,0.16142857142857142
Amadou Onana,1.575,24.375,23.0,1.375,0.21,-0.2175,25.4,25.939999999999998,-0.5200000000000002,0.054000000000000006,-0.29
Amar Ahmed,1.58,5.5,3.6666666666666665,1.8333333333333333,0.38666666666666666,0.29666666666666663,0.9,1.95,-1.1,-1.575,-0.685
Amara Conde,1.47,29.4,25.0,4.4,-0.41600000000000004,-0.646,16.85,21.125,-4.225,-0.35250000000000004,-0.2775
Amath,1.233,15.1,11.9,3.2,-0.22799999999999998,-0.09499999999999997,14.399999999999999,12.011111111111111,2.3666666666666667,-0.02666666666666666,0.05444444444444446
Ameen Al-Dakhil,1.2114285714285715,9.0,10.142857142857142,-1.1428571428571428,-0.16142857142857145,-0.0842857142857143,10.700000000000001,11.266666666666666,-0.5833333333333333,0.155,0.25333333333333335
Amin Sarr,1.1744444444444444,9.666666666666666,10.444444444444445,-0.7777777777777778,-0.4511111111111111,-0.5322222222222224,9.166666666666666,10.549999999999999,-1.3833333333333335,-0.57,-0.38333333333333336
Amine Adli,1.56,19.857142857142858,12.0,7.857142857142857,0.4485714285714285,-0.2385714285714286,17.442857142857143,10.928571428571429,6.528571428571429,0.7142857142857143,0.16999999999999998
Amine El Ouazzani,1.57,24.666666666666668,18.666666666666668,6.0,0.6033333333333334,0.63,27.0,20.3,6.666666666666667,0.4966666666666666,0.2366666666666667
Amine Gouiri,1.62875,22.875,19.375,3.5,0.11625,-0.435,22.8625,18.9,3.9625,0.33,0.03125
Amine Harit,1.3844444444444446,21.88888888888889,24.22222222222222,-2.3333333333333335,0.12000000000000001,0.3488888888888889,20.5125,21.55,-1.0624999999999998,0.0925,0.17875
Amine Lachkar,2.2033333333333336,9.0,6.0,3.0,1.32,0.8833333333333333,8.7,16.4,-7.7,-0.7,0.21
Amine Oudrhiri,0.85,14.2,19.0,-4.8,-0.44800000000000006,0.31999999999999995,20.225,23.2,-2.975,-0.405,0.06250000000000003
Amine Salama,1.076,5.6,11.0,-5.4,-0.702,-0.42400000000000004,8.42,9.02,-0.64,-0.096,0.248
Amir Richardson,1.9899999999999998,15.8,12.0,3.8,0.56,0.27199999999999996,16.240000000000002,14.26,1.98,-0.22399999999999998,-0.394
Amir Rrahmani,1.780909090909091,34.18181818181818,21.818181818181817,12.363636363636363,0.5945454545454546,0.013000000000000001,38.06666666666667,26.150000000000002,11.883333333333333,0.5166666666666667,-0.174
Amos Pieper,1.49125,26.625,25.25,1.375,-0.028749999999999998,-0.13625,20.957142857142856,27.428571428571427,-6.457142857142857,-0.2814285714285715,0.07142857142857141
Anas Tahiri,1.4045454545454545,18.727272727272727,23.181818181818183,-4.454545454545454,-0.25727272727272726,0.010909090909090922,20.099999999999998,29.633333333333336,-9.516666666666667,-0.445,-0.04
Anass Salah-Eddine,1.3900000000000001,9.5,6.6,2.9,0.184,-0.34500000000000003,8.26,5.32,2.94,0.858,-0.11600000000000002
Anass Zaroury,1.46,15.555555555555555,11.555555555555555,4.0,0.6666666666666667,0.5611111111111112,13.185714285714285,9.700000000000001,3.4571428571428577,0.32285714285714284,0.24857142857142858
Anastasios Douvikas,1.19375,17.25,18.5,-1.25,-0.12000000000000002,-0.125,21.86,20.0,1.86,-0.08399999999999999,-0.302
Ander Barrenetxea,1.4442857142857142,12.0,9.142857142857142,2.857142857142857,0.2814285714285715,0.030000000000000002,11.057142857142855,8.885714285714286,2.2142857142857144,0.2542857142857143,-0.022857142857142836
Ander Guevara,1.5657142857142856,15.714285714285714,15.428571428571429,0.2857142857142857,0.2542857142857143,0.26999999999999996,17.142857142857142,15.171428571428573,1.9714285714285715,0.5114285714285715,0.2942857142857143
Ander Herrera,1.95,24.818181818181817,12.636363636363637,12.181818181818182,0.8154545454545455,0.0309090909090909,19.55,12.225,7.3,0.7625,0.0325
Andoni Gorosabel,1.50875,17.625,15.125,2.5,-0.09999999999999999,-0.23125,20.837500000000002,15.737499999999999,5.125,0.06375,-0.16625
Andre-Frank Zambo Anguissa,1.7236363636363636,31.727272727272727,23.454545454545453,8.272727272727273,0.4063636363636363,0.0409090909090909,34.58888888888889,24.855555555555554,9.711111111111112,0.5,-0.28777777777777774
Andrea Belotti,1.2541666666666667,30.916666666666668,31.666666666666668,-0.75,-0.14333333333333334,0.05499999999999996,25.866666666666664,26.188888888888886,-0.28888888888888875,0.10222222222222221,0.20555555555555557
Andrea Cambiaso,1.4780000000000002,19.2,18.2,1.0,0.08600000000000001,-0.6020000000000001,20.580000000000002,17.52,3.0599999999999996,0.19000000000000003,-0.296
Andrea Carboni,0.9914285714285713,14.571428571428571,16.571428571428573,-2.0,-0.45999999999999996,0.1114285714285714,13.957142857142856,17.057142857142857,-3.1142857142857143,-0.3628571428571429,0.18285714285714283
Andrea Colpani,1.5066666666666666,20.833333333333332,19.166666666666668,1.6666666666666667,0.25333333333333335,-0.14833333333333332,20.8,21.233333333333334,-0.4333333333333331,0.10333333333333335,-0.08833333333333333
Andrea Petagna,1.3074999999999999,20.083333333333332,23.0,-2.9166666666666665,-0.032499999999999994,0.07416666666666664,20.95,23.8125,-2.85,-0.07625,-0.0725
Andrea Pinamonti,1.2877777777777777,20.333333333333332,28.333333333333332,-8.0,0.1444444444444445,0.5488888888888889,22.0375,27.95,-5.925,0.10875,0.3375
Andreas Albers,1.1757142857142857,23.428571428571427,27.285714285714285,-3.857142857142857,-0.3028571428571429,0.13857142857142854,25.349999999999998,26.833333333333332,-1.45,-0.21,0.18833333333333332
Andreas Christensen,2.0772727272727276,30.0,19.454545454545453,10.545454545454545,1.2127272727272727,0.6927272727272727,26.1875,14.55,11.649999999999999,0.89375,-0.0375
Andreas Hanche-Olsen,1.4381818181818182,26.636363636363637,23.454545454545453,3.1818181818181817,0.1618181818181818,0.1990909090909091,25.2,19.25,5.949999999999999,0.16666666666666666,-0.19833333333333333
Andreas Pereira,1.5263636363636364,17.181818181818183,19.818181818181817,-2.6363636363636362,0.02363636363636362,-0.10454545454545455,21.485714285714288,20.957142857142856,0.5571428571428567,0.11857142857142858,0.1857142857142857
Andreas Schjelderup,2.04,16.5,12.5,4.0,1.0366666666666668,0.2516666666666667,0.95,0.05,0.9,4.455,2.915
Andrei Ratiu,0.958,15.6,19.6,-4.0,-0.638,-0.288,17.5,22.42,-4.92,-0.5,-0.05799999999999998
Andrej Ilic,1.362,12.4,16.2,-3.8,-0.418,-0.41,0.1,0.2,0.0,-0.49,-0.85
Andrej Kramarić,1.3661538461538463,34.38461538461539,29.307692307692307,5.076923076923077,-0.1030769230769231,-0.30846153846153845,38.175,37.15,1.025,-0.005000000000000018,0.0625
Andrew Gravillon,1.0470000000000002,19.8,25.5,-5.7,-0.6220000000000001,-0.35,20.514285714285712,25.67142857142857,-5.2,-0.40714285714285714,-0.29000000000000004
Andrew Omobamidele,1.22125,12.75,14.125,-1.375,-0.5912499999999999,-0.22500000000000003,13.979999999999999,12.959999999999999,1.02,0.45200000000000007,0.6140000000000001
Andrew Robertson,1.9545454545454546,53.45454545454545,28.09090909090909,25.363636363636363,0.8972727272727272,-0.2845454545454546,53.9,27.037499999999998,26.85,1.0325,-0.325
Andrey Santos,0.7266666666666666,11.0,12.0,-1.0,-0.07666666666666667,0.5133333333333333,9.9,11.700000000000001,-1.8,0.9366666666666666,1.1333333333333333
Andrian Kraev,1.5859999999999999,20.0,11.6,8.4,0.40199999999999997,0.42000000000000004,9.6,7.5,2.1,0.3,1.0
Andros Townsend,1.0353846153846153,16.692307692307693,22.23076923076923,-5.538461538461538,-0.8823076923076922,-0.5130769230769231,21.514285714285712,27.457142857142856,-5.942857142857143,-0.7271428571428571,-0.2914285714285714
András Schäfer,1.3383333333333332,8.333333333333334,9.0,-0.6666666666666666,0.016666666666666666,0.25000000000000006,8.4,9.325,-0.925,0.02249999999999998,0.1575
André Ayew,1.1627272727272726,26.454545454545453,26.0,0.45454545454545453,-0.35,-0.02727272727272728,21.599999999999998,24.814285714285713,-3.242857142857143,-0.4642857142857143,-0.09285714285714286
André Castro,1.4366666666666665,26.166666666666668,25.0,1.1666666666666667,-0.5366666666666666,-0.7508333333333334,10.666666666666666,6.683333333333334,3.983333333333333,0.6516666666666666,0.325
André Franco,2.275,14.0,10.5,3.5,1.22,0.325,14.575000000000001,12.95,1.5999999999999999,0.9475,0.2375
André Geraldes,1.2933333333333332,20.0,23.0,-3.0,-0.24833333333333332,0.42333333333333334,17.266666666666666,18.133333333333333,-0.8666666666666666,-0.16,0.16333333333333333
André Gomes,1.6716666666666666,24.583333333333332,17.25,7.333333333333333,0.5658333333333333,0.2525,17.212500000000002,15.35,1.875,0.12000000000000001,-0.17125
André Horta,1.9336363636363636,21.727272727272727,12.090909090909092,9.636363636363637,0.6554545454545454,0.14818181818181816,21.233333333333334,13.35,7.866666666666667,0.645,0.13166666666666665
André Inácio,0.875,8.5,16.5,-8.0,-0.815,-0.10500000000000001,9.25,12.850000000000001,-3.55,-0.515,-0.10999999999999999
André Silva,1.7372727272727273,28.545454545454547,18.09090909090909,10.454545454545455,0.6881818181818182,0.15636363636363637,26.355555555555554,18.677777777777777,7.677777777777777,0.43333333333333335,0.21333333333333332
André Sousa,1.1725,14.625,17.625,-3.0,-0.7875,-0.2587499999999999,9.2,10.233333333333333,-1.0333333333333332,-0.8966666666666668,-0.7000000000000001
Andy Diouf,1.418,14.6,13.4,1.2,2.632,2.2039999999999997,9.325,8.899999999999999,0.45,-0.11749999999999998,-0.8075
Andy Irving,1.0150000000000001,19.428571428571427,19.714285714285715,-0.2857142857142857,-0.13285714285714284,0.1385714285714286,1.0,1.5,-0.5,-0.82,-0.49
Andy Pelmard,1.05,23.142857142857142,25.142857142857142,-2.0,-0.6342857142857142,-0.022857142857142815,13.020000000000001,20.98,-7.959999999999999,-0.9120000000000001,-0.5780000000000001
Ange-Yoan Bonny,1.2399999999999998,13.2,11.2,2.0,-0.27999999999999997,-0.196,12.48,10.76,1.7599999999999998,0.06799999999999999,0.176
Angel Gomes,1.6036363636363637,16.90909090909091,14.727272727272727,2.1818181818181817,-0.7545454545454546,-1.2381818181818183,21.271428571428572,18.442857142857143,2.857142857142857,0.1142857142857143,-0.3514285714285714
Angeliño,1.56,28.923076923076923,20.615384615384617,8.307692307692308,0.42153846153846153,-1.445833333333333,35.85,21.8625,13.9625,0.65625,-0.81625
Angelo Fulgini,1.3008333333333333,20.666666666666668,23.0,-2.3333333333333335,-0.026666666666666672,0.06416666666666666,21.22222222222222,20.966666666666665,0.28888888888888886,0.09666666666666665,-3.0839528461809902e-18
Angelo Stiller,1.588,36.9,22.3,14.6,0.6609999999999999,0.041000000000000016,25.68,20.54,5.14,-0.094,-0.48599999999999993
Anis Hadj Moussa,1.4733333333333334,13.0,13.0,0.0,0.19333333333333336,0.08333333333333331,13.35,10.95,2.45,0.5,0.54
Anouar El Azzouzi,1.08,26.5,42.0,-15.5,-0.7375,-1.2774999999999999,15.85,27.45,-11.600000000000001,-0.7949999999999999,1.4
Anselmo García MacNulty,1.27,23.833333333333332,24.333333333333332,-0.5,-0.245,0.12999999999999998,24.05,38.65,-14.6,-0.7050000000000001,-0.32
Ansgar Knauff,1.938,19.0,11.5,7.5,1.473,0.125,12.416666666666666,13.816666666666668,-1.3833333333333335,-0.00999999999999999,-0.355
Ansu Fati,1.93,14.142857142857142,5.714285714285714,8.428571428571429,1.592857142857143,0.6314285714285716,11.799999999999999,5.914285714285714,5.871428571428572,1.3185714285714287,0.5285714285714286
Ante Budimir,1.1,19.214285714285715,21.357142857142858,-2.142857142857143,-0.18785714285714286,0.1385714285714286,19.39,22.95,-3.55,-0.319,0.045000000000000005
Ante Erceg,1.43,15.166666666666666,10.583333333333334,4.583333333333333,-0.6416666666666666,-0.7474999999999999,3.7,3.7,0.0,0.0,0.0
Ante Rebić,1.610769230769231,16.307692307692307,13.153846153846153,3.1538461538461537,0.16461538461538464,0.07769230769230771,21.4875,16.075,5.4125,0.46249999999999997,0.2925
Anthony Caci,1.63625,27.75,24.875,2.875,0.255,0.42125,29.285714285714285,27.599999999999998,1.714285714285714,0.12857142857142856,0.4128571428571428
Anthony Descotte,1.1177777777777775,3.3333333333333335,3.2222222222222223,0.1111111111111111,0.74,1.0122222222222221,2.4499999999999997,2.8666666666666667,-0.39999999999999997,0.6166666666666667,0.6166666666666668
Anthony Elanga,1.4511111111111112,15.88888888888889,15.666666666666666,0.2222222222222222,0.22555555555555554,-0.09000000000000001,16.14,14.6,1.52,0.316,0.18
Anthony Gordon,1.4654545454545456,14.818181818181818,13.727272727272727,1.0909090909090908,0.22999999999999998,0.2954545454545454,17.6625,17.675,-0.03749999999999981,-0.08875000000000001,-0.09625
Anthony Jung,1.6154545454545455,38.54545454545455,30.636363636363637,7.909090909090909,0.22454545454545458,0.10363636363636365,34.3,33.325,0.9749999999999999,0.032499999999999994,0.027499999999999962
Anthony Losilla,1.2436363636363637,40.45454545454545,44.27272727272727,-3.8181818181818183,-0.2736363636363637,0.5054545454545455,38.15,45.575,-7.425,-0.3375,0.15375
Anthony Rouault,1.904,34.2,23.8,10.4,0.534,0.12200000000000007,31.46,22.419999999999998,9.04,0.492,0.28
Antoine Griezmann,2.095,46.25,21.083333333333332,25.166666666666668,0.9766666666666666,-0.13333333333333333,37.05555555555556,23.844444444444445,13.21111111111111,0.5866666666666667,0.0022222222222222244
Antoine Makoumbou,1.2466666666666666,29.0,32.0,-3.0,-0.15333333333333335,0.18999999999999997,29.166666666666668,31.066666666666663,-1.9000000000000001,-0.21999999999999997,-0.4066666666666667
Antoine Semenyo,1.228,17.3,17.8,-0.5,-0.00500000000000001,0.14,17.8875,20.3125,-2.4375,-0.19749999999999998,-0.27999999999999997
Anton Gaaei,1.6833333333333333,15.0,12.333333333333334,2.6666666666666665,0.3983333333333334,0.09833333333333331,17.95,15.85,2.1,0.19,-0.53
Anton Stach,1.2442857142857144,30.0,31.714285714285715,-1.7142857142857142,-0.25,-0.9057142857142857,25.816666666666666,26.733333333333334,-0.9,-0.056666666666666664,-0.025000000000000005
